code,description,category,is_active,valid_payment,created_at,updated_at
8398,"Organizations, Charitable and Social Service",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8641,"Associations–Civic, Social and Fraternal",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8651,"Organizations, Political",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8661,"Organizations, Religious",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8675,Automobile Associations,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8699,"Organizations, Membership–Not Elsewhere Classified",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8734,Testing Laboratories (Non-Medical),Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8743,Testing Laboratories (Non-Medical),Professional services and membership organizations,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8911,"Architectural, Engineering and Surveying Services",Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8931,"Accounting, Auditing and Bookkeeping Services",Professional services and membership organizations,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
8999,Professional Services–Not Elsewhere Classified,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
9034,I-Purchasing Pilot,Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
9211,Court Costs Including Alimony and Child Support,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
9222,Fines,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
9223,Bail and Bond Payments,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
9311,Tax Payments,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
9399,Government Services–Not Elsewhere Classified,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
9401,I-Purchasing Pilot,Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
9402,Postal Services–Government Only,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
9405,Intra-Government Purchases–Government Only,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
9700,Automated Referral Service,Miscellaneous shops,true,V,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
9701,Visa Credential Server,Miscellaneous shops,true,V,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
9702,GCAS Emergency Services,Miscellaneous shops,true,V,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
9751,"UK Supermarkets, Electronic Hot File",Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
9752,"UK Petrol Stations, Electronic Hot File",Miscellaneous shops,true,TSYS,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
9754,"Gambling-Horse, Dog Racing, State Lottery",Miscellaneous shops,true,M,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
9950,Intra-Company Purchases,Miscellaneous shops,true,VM,2026-06-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
